tipo_registro,anio,mes_numero,mes_nombre,periodo_fecha,sucursal_nombre,region,destino_nombre,rubro,tipo_operacion,cantidad_prestamos,valor_cartera_rd,tareas_financiadas,valor_area_rd,desembolsos_rd,cobros_rd,balance_neto_rd,cantidad_destino,valores_destino_rd,tareas_destino,beneficiados
Montos por destino,2022,3,Marzo,2022-03-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,197,40490911,0,197
Montos por destino,2022,3,Marzo,2022-03-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,14,41259492,0,14
Montos por destino,2022,3,Marzo,2022-03-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,30,4763000,651,30
Montos por destino,2022,3,Marzo,2022-03-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,3,Marzo,2022-03-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,6,3500000,92,6
Montos por destino,2022,3,Marzo,2022-03-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,6,750000,111,6
Montos por destino,2022,3,Marzo,2022-03-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,7,2950000,691,7
Montos por destino,2022,3,Marzo,2022-03-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,19,4650000,505,19
Montos por destino,2022,4,Abril,2022-04-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,444,473359462,0,444
Montos por destino,2022,4,Abril,2022-04-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,97,43727847,4217,97
Montos por destino,2022,4,Abril,2022-04-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,4,Abril,2022-04-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,4,2350000,60,4
Montos por destino,2022,4,Abril,2022-04-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,10,7530000,171,10
Montos por destino,2022,4,Abril,2022-04-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,2,600000,0,2
Montos por destino,2022,4,Abril,2022-04-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,72,774090500,0,72
Montos por destino,2022,4,Abril,2022-04-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,248,91824800,18486,248
Montos por destino,2022,4,Abril,2022-04-01,,,Batata,Batata,General,0,0,0,0,0,0,0,3,740000,262,3
Montos por destino,2022,4,Abril,2022-04-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,11,154350000,0,11
Montos por destino,2022,4,Abril,2022-04-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,65,25645200,5860,66
Montos por destino,2022,4,Abril,2022-04-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,2,1450000,0,2
Montos por destino,2022,4,Abril,2022-04-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,48,21701412,2646,48
Montos por destino,2022,4,Abril,2022-04-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,6,5087500,258,6
Montos por destino,2022,4,Abril,2022-04-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,1,315000,0,1
Montos por destino,2022,4,Abril,2022-04-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,13,37080000,2693,13
Montos por destino,2022,4,Abril,2022-04-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,11,25258994,0,11
Montos por destino,2022,4,Abril,2022-04-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,61,48457066,0,61
Montos por destino,2022,4,Abril,2022-04-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,2,1600000,0,2
Montos por destino,2022,4,Abril,2022-04-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,43,48793073,0,43
Montos por destino,2022,4,Abril,2022-04-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,16,33001500,0,16
Montos por destino,2022,4,Abril,2022-04-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,4,Abril,2022-04-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,4,Abril,2022-04-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,3,1141843,210,3
Montos por destino,2022,4,Abril,2022-04-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,17,20402555,2199,17
Montos por destino,2022,4,Abril,2022-04-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,4,Abril,2022-04-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,4,Abril,2022-04-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,3,12442755,44,3
Montos por destino,2022,4,Abril,2022-04-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,4,Abril,2022-04-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,18,3472442,1647,18
Montos por destino,2022,4,Abril,2022-04-01,,,Otros,Otros,General,0,0,0,0,0,0,0,358,612455927,18012,358
Montos por destino,2022,4,Abril,2022-04-01,,,Papa,Papa,General,0,0,0,0,0,0,0,28,35604000,1272,28
Montos por destino,2022,4,Abril,2022-04-01,,,Piña,Piña,General,0,0,0,0,0,0,0,11,13550000,560,11
Montos por destino,2022,4,Abril,2022-04-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,38,75906837,4930,38
Montos por destino,2022,4,Abril,2022-04-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,64,62924000,0,64
Montos por destino,2022,4,Abril,2022-04-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,4,Abril,2022-04-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,0,0,0,1
Montos por destino,2022,4,Abril,2022-04-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,192,37266562,0,192
Montos por destino,2022,4,Abril,2022-04-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,7,42588765,0,7
Montos por destino,2022,4,Abril,2022-04-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,6,1005000,136,6
Montos por destino,2022,4,Abril,2022-04-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,4,Abril,2022-04-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,6,3250000,77,6
Montos por destino,2022,4,Abril,2022-04-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,12,2853065,517,12
Montos por destino,2022,4,Abril,2022-04-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,13,2225000,466,13
Montos por destino,2022,4,Abril,2022-04-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,15,3445000,386,15
Montos por destino,2022,5,Mayo,2022-05-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,550,637555153,0,550
Montos por destino,2022,5,Mayo,2022-05-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,76,42710915,3271,76
Montos por destino,2022,5,Mayo,2022-05-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,5,Mayo,2022-05-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,7,11750000,31,7
Montos por destino,2022,5,Mayo,2022-05-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,12,7372750,363,12
Montos por destino,2022,5,Mayo,2022-05-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,3,1250000,0,3
Montos por destino,2022,5,Mayo,2022-05-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,125,1928055600,0,125
Montos por destino,2022,5,Mayo,2022-05-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,976,420117745,77775,976
Montos por destino,2022,5,Mayo,2022-05-01,,,Batata,Batata,General,0,0,0,0,0,0,0,4,510000,118,4
Montos por destino,2022,5,Mayo,2022-05-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,9,77950000,0,9
Montos por destino,2022,5,Mayo,2022-05-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,84,28470523,7492,84
Montos por destino,2022,5,Mayo,2022-05-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,1,12000000,0,1
Montos por destino,2022,5,Mayo,2022-05-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,47,23872082,2278,47
Montos por destino,2022,5,Mayo,2022-05-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,9,7471243,388,9
Montos por destino,2022,5,Mayo,2022-05-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,2,1450000,0,2
Montos por destino,2022,5,Mayo,2022-05-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,19,41784000,2740,19
Montos por destino,2022,5,Mayo,2022-05-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,17,62285765,0,17
Montos por destino,2022,5,Mayo,2022-05-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,95,65880514,0,95
Montos por destino,2022,5,Mayo,2022-05-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,5,3730000,0,5
Montos por destino,2022,5,Mayo,2022-05-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,49,69545000,0,49
Montos por destino,2022,5,Mayo,2022-05-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,16,13747770,0,16
Montos por destino,2022,5,Mayo,2022-05-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,2,5749000,0,2
Montos por destino,2022,5,Mayo,2022-05-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,5,Mayo,2022-05-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,2,261714,90,2
Montos por destino,2022,5,Mayo,2022-05-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,29,36567454,2839,29
Montos por destino,2022,5,Mayo,2022-05-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,5,Mayo,2022-05-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,5,Mayo,2022-05-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,4,7646490,0,4
Montos por destino,2022,5,Mayo,2022-05-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,1,614358,0,1
Montos por destino,2022,5,Mayo,2022-05-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,7,1827600,892,7
Montos por destino,2022,5,Mayo,2022-05-01,,,Otros,Otros,General,0,0,0,0,0,0,0,302,419038955,15365,303
Montos por destino,2022,5,Mayo,2022-05-01,,,Papa,Papa,General,0,0,0,0,0,0,0,31,36255000,1218,31
Montos por destino,2022,5,Mayo,2022-05-01,,,Piña,Piña,General,0,0,0,0,0,0,0,10,9420000,471,10
Montos por destino,2022,5,Mayo,2022-05-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,72,49100807,5111,72
Montos por destino,2022,5,Mayo,2022-05-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,80,95852500,0,80
Montos por destino,2022,5,Mayo,2022-05-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,5,Mayo,2022-05-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,1,12000000,0,1
Montos por destino,2022,5,Mayo,2022-05-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,162,36264078,0,162
Montos por destino,2022,5,Mayo,2022-05-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,13,97347195,0,13
Montos por destino,2022,5,Mayo,2022-05-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,3,1190000,220,3
Montos por destino,2022,5,Mayo,2022-05-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,1,150000,2,1
Montos por destino,2022,5,Mayo,2022-05-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,12,6050000,158,12
Montos por destino,2022,5,Mayo,2022-05-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,12,2385000,371,12
Montos por destino,2022,5,Mayo,2022-05-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,32,7595500,1352,32
Montos por destino,2022,5,Mayo,2022-05-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,15,2975000,368,15
Montos por destino,2022,6,Junio,2022-06-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,435,465723603,0,435
Montos por destino,2022,6,Junio,2022-06-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,96,44479662,4331,96
Montos por destino,2022,6,Junio,2022-06-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,1,5000000,0,1
Montos por destino,2022,6,Junio,2022-06-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,6,Junio,2022-06-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,21,17702770,458,21
Montos por destino,2022,6,Junio,2022-06-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,6,1015045,0,6
Montos por destino,2022,6,Junio,2022-06-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,31,380923300,0,31
Montos por destino,2022,6,Junio,2022-06-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,1048,576202900,101806,1081
Montos por destino,2022,6,Junio,2022-06-01,,,Batata,Batata,General,0,0,0,0,0,0,0,4,3819044,521,4
Montos por destino,2022,6,Junio,2022-06-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,5,3490000,0,5
Montos por destino,2022,6,Junio,2022-06-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,145,54714493,13767,145
Montos por destino,2022,6,Junio,2022-06-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,1,2500000,0,1
Montos por destino,2022,6,Junio,2022-06-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,37,13669774,1881,37
Montos por destino,2022,6,Junio,2022-06-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,7,2840000,165,7
Montos por destino,2022,6,Junio,2022-06-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,6,Junio,2022-06-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,25,18600000,2265,25
Montos por destino,2022,6,Junio,2022-06-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,17,26210000,0,17
Montos por destino,2022,6,Junio,2022-06-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,71,51463915,0,71
Montos por destino,2022,6,Junio,2022-06-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,4,5150000,0,4
Montos por destino,2022,6,Junio,2022-06-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,44,29618500,0,44
Montos por destino,2022,6,Junio,2022-06-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,11,11502000,0,11
Montos por destino,2022,6,Junio,2022-06-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,6,Junio,2022-06-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,6,Junio,2022-06-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,4,842683,290,4
Montos por destino,2022,6,Junio,2022-06-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,61,63110596,4801,61
Montos por destino,2022,6,Junio,2022-06-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,6,Junio,2022-06-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,1,200000,100,1
Montos por destino,2022,6,Junio,2022-06-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,7,175273513,129,7
Montos por destino,2022,6,Junio,2022-06-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,1,3000000,0,1
Montos por destino,2022,6,Junio,2022-06-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,12,2043789,1029,12
Montos por destino,2022,6,Junio,2022-06-01,,,Otros,Otros,General,0,0,0,0,0,0,0,293,428013244,14074,293
Montos por destino,2022,6,Junio,2022-06-01,,,Papa,Papa,General,0,0,0,0,0,0,0,38,38600000,1500,38
Montos por destino,2022,6,Junio,2022-06-01,,,Piña,Piña,General,0,0,0,0,0,0,0,6,2770000,137,6
Montos por destino,2022,6,Junio,2022-06-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,126,72452523,7809,126
Montos por destino,2022,6,Junio,2022-06-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,65,62458500,0,65
Montos por destino,2022,6,Junio,2022-06-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,6,Junio,2022-06-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,6,Junio,2022-06-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,213,53260348,0,213
Montos por destino,2022,6,Junio,2022-06-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,10,83466065,0,10
Montos por destino,2022,6,Junio,2022-06-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,1,225000,22,1
Montos por destino,2022,6,Junio,2022-06-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,6,Junio,2022-06-01,,,Tomate de Mesa,Tomate de Mesa,General,0,0,0,0,0,0,0,21,22477500,469,21
Montos por destino,2022,6,Junio,2022-06-01,,,Yautía,Yautía,General,0,0,0,0,0,0,0,13,2571000,633,13
Montos por destino,2022,6,Junio,2022-06-01,,,Yuca,Yuca,General,0,0,0,0,0,0,0,43,8058085,1788,43
Montos por destino,2022,6,Junio,2022-06-01,,,Ñame,Ñame,General,0,0,0,0,0,0,0,17,2765000,378,17
Montos por destino,2022,7,Julio,2022-07-01,,,"Agro. Manufactura, Comercio V. y Otros","Agro. Manufactura, Comercio V. y Otros",General,0,0,0,0,0,0,0,422,546379086,0,422
Montos por destino,2022,7,Julio,2022-07-01,,,Aguacate (Producción),Aguacate,Producción,0,0,0,0,0,0,0,93,64347753,5150,114
Montos por destino,2022,7,Julio,2022-07-01,,,Ajo (Comercialización),Ajo,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,7,Julio,2022-07-01,,,Ajo (Producción),Ajo,Producción,0,0,0,0,0,0,0,4,5310000,35,4
Montos por destino,2022,7,Julio,2022-07-01,,,Ají (Producción),Ají,Producción,0,0,0,0,0,0,0,27,19375000,502,27
Montos por destino,2022,7,Julio,2022-07-01,,,Apícola,Apícola,General,0,0,0,0,0,0,0,11,4125898,0,11
Montos por destino,2022,7,Julio,2022-07-01,,,Arroz (Comercialización),Arroz,Comercialización,0,0,0,0,0,0,0,18,165924900,0,18
Montos por destino,2022,7,Julio,2022-07-01,,,Arroz (Producción),Arroz,Producción,0,0,0,0,0,0,0,589,456834682,106188,589
Montos por destino,2022,7,Julio,2022-07-01,,,Batata,Batata,General,0,0,0,0,0,0,0,11,2467000,561,11
Montos por destino,2022,7,Julio,2022-07-01,,,Cacao (Comercialización),Cacao,Comercialización,0,0,0,0,0,0,0,7,101700000,0,7
Montos por destino,2022,7,Julio,2022-07-01,,,Cacao (Producción),Cacao,Producción,0,0,0,0,0,0,0,217,93328500,24706,217
Montos por destino,2022,7,Julio,2022-07-01,,,Café (Comercialización),Café,Comercialización,0,0,0,0,0,0,0,1,4500000,0,1
Montos por destino,2022,7,Julio,2022-07-01,,,Café (Producción),Café,Producción,0,0,0,0,0,0,0,66,28845076,3562,66
Montos por destino,2022,7,Julio,2022-07-01,,,Cebolla,Cebolla,General,0,0,0,0,0,0,0,9,24400000,544,9
Montos por destino,2022,7,Julio,2022-07-01,,,Coco (Comercialización),Coco,Comercialización,0,0,0,0,0,0,0,1,600000,0,1
Montos por destino,2022,7,Julio,2022-07-01,,,Coco (Producción),Coco,Producción,0,0,0,0,0,0,0,19,20330231,2450,19
Montos por destino,2022,7,Julio,2022-07-01,,,Gallinas Ponedoras,Gallinas Ponedoras,General,0,0,0,0,0,0,0,13,28040000,0,13
Montos por destino,2022,7,Julio,2022-07-01,,,Ganado de Carne,Ganado de Carne,General,0,0,0,0,0,0,0,131,102798760,0,131
Montos por destino,2022,7,Julio,2022-07-01,,,Ganado de Carne (Com),Ganado de Carne,Com,0,0,0,0,0,0,0,6,1742400,0,6
Montos por destino,2022,7,Julio,2022-07-01,,,Ganado de Doble Propósito,Ganado de Doble Propósito,General,0,0,0,0,0,0,0,67,76288488,0,67
Montos por destino,2022,7,Julio,2022-07-01,,,Ganado de Leche,Ganado de Leche,General,0,0,0,0,0,0,0,23,27616000,0,23
Montos por destino,2022,7,Julio,2022-07-01,,,Ganado de Leche (Com.),Ganado de Leche,Com.,0,0,0,0,0,0,0,1,50000,0,1
Montos por destino,2022,7,Julio,2022-07-01,,,Guandul (Comercialización),Guandul,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,7,Julio,2022-07-01,,,Guandul (Producción),Guandul,Producción,0,0,0,0,0,0,0,3,345000,98,3
Montos por destino,2022,7,Julio,2022-07-01,,,Guineo,Guineo,General,0,0,0,0,0,0,0,6,1600000,143,6
Montos por destino,2022,7,Julio,2022-07-01,,,Habichuela (Comercialización),Habichuela,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,7,Julio,2022-07-01,,,Habichuela (Producción),Habichuela,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,7,Julio,2022-07-01,,,Invernadero,Invernadero,General,0,0,0,0,0,0,0,4,8964398,42,4
Montos por destino,2022,7,Julio,2022-07-01,,,Maíz (Comercialización),Maíz,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,7,Julio,2022-07-01,,,Maíz (Producción),Maíz,Producción,0,0,0,0,0,0,0,17,2293000,774,17
Montos por destino,2022,7,Julio,2022-07-01,,,Otros,Otros,General,0,0,0,0,0,0,0,346,418640156,14459,347
Montos por destino,2022,7,Julio,2022-07-01,,,Papa,Papa,General,0,0,0,0,0,0,0,26,63545000,2057,26
Montos por destino,2022,7,Julio,2022-07-01,,,Piña,Piña,General,0,0,0,0,0,0,0,16,14050000,673,16
Montos por destino,2022,7,Julio,2022-07-01,,,Plátano,Plátano,General,0,0,0,0,0,0,0,90,55616776,7572,90
Montos por destino,2022,7,Julio,2022-07-01,,,Pollos de Engorde,Pollos de Engorde,General,0,0,0,0,0,0,0,75,86716448,0,75
Montos por destino,2022,7,Julio,2022-07-01,,,Porcino (Comercialización),Porcino,Comercialización,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,7,Julio,2022-07-01,,,Porcino (Producción),Porcino,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,7,Julio,2022-07-01,,,Préstamos de Consumo,Préstamos de Consumo,General,0,0,0,0,0,0,0,203,34899492,0,203
Montos por destino,2022,7,Julio,2022-07-01,,,Tabaco (Comercialización),Tabaco,Comercialización,0,0,0,0,0,0,0,6,86864895,0,6
Montos por destino,2022,7,Julio,2022-07-01,,,Tabaco (Producción),Tabaco,Producción,0,0,0,0,0,0,0,0,0,0,0
Montos por destino,2022,7,Julio,2022-07-01,,,Tomate Industrial,Tomate Industrial,General,0,0,0,0,0,0,0,0,0,0,0
